path,event,source,label_id,label_name,split
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_799.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_811.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_987.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_891.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_779.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_127.wav,engine,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_662.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_189.wav,engine,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_743.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_128.wav,engine,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_159.wav,engine,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_67.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_275.wav,engine,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_199.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_841.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_558.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_624.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_559.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_194.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_880.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_841.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_854.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_1.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_812.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_1.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_479.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_133.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_948.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_627.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_820.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_360.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_702.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_340.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_633.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_432.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_554.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_903.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_477.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_198.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_587.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_443.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_170.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_761.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_508.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_54.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_688.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_227.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_420.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_311.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_972.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_317.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_549.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_776.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_33.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_503.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_418.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_216.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_984.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_321.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_155.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_838.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_85.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_217.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_304.wav,engine,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_320.wav,engine,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_559.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_300.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_585.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_634.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_702.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_752.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_627.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_422.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_527.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_494.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_38.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_190.wav,engine,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_781.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_129.wav,engine,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_420.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_690.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_331.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_178.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_695.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_922.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_420.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_709.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_489.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_808.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_183.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_437.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_747.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_436.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_905.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_463.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_698.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_175.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_333.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_268.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_7.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_472.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_224.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_29.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_867.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_282.wav,engine,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_810.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_994.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_886.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_889.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_271.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_815.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_470.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_25.wav,engine,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_92.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_315.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_677.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_157.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_124.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_754.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_722.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_705.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_487.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_246.wav,engine,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_445.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_206.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_571.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_777.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_137.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_32.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_164.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_699.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_953.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_942.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_733.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_663.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_774.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_593.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_882.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_414.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_711.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_841.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_193.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_175.wav,engine,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_643.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_717.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_628.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_54.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_794.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_75.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_84.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_540.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\driving\driving_78.wav,driving,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_345.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_335.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_142.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_451.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_498.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_652.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_825.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_707.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_726.wav,dog,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_267.wav,cat,reference,0,non_distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_348.wav,cough,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_469.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_725.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_107.wav,crying sobbing wail,reference,1,distress,val
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cat\cat_184.wav,cat,reference,0,non_distress,test
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_636.wav,dog,reference,0,non_distress,test
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_694.wav,dog,reference,0,non_distress,test
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_746.wav,cough,reference,1,distress,test
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_285.wav,crying sobbing wail,reference,1,distress,test
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_68.wav,cough,reference,1,distress,test
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\crying sobbing wail\crying_sobbing_wail_559.wav,crying sobbing wail,reference,1,distress,test
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\dog\dog_184.wav,dog,reference,0,non_distress,test
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_319.wav,cough,reference,1,distress,test
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_453.wav,cough,reference,1,distress,test
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\engine\engine_181.wav,engine,reference,0,non_distress,test
C:\Users\khins\Downloads\audio-event-detection-main (1)\audio-event-detection-main\data\DisasterDataset\reference\cough\cough_60.wav,cough,reference,1,distress,test
